ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,Label
10.18,-0.93,-0.69,-0.10,0.01,-0.01,9.29,-4.03,-0.99,0.02,-0.08,0.09,idle
10.34,-1.57,0.45,0.03,0.01,0.15,8.46,-4.44,4.40,0.23,0.21,-0.06,idle
10.00,-0.93,-0.94,-1.64,0.20,0.02,9.72,0.45,-1.63,-0.87,0.02,0.26,idle
9.43,-1.12,2.68,-0.31,-0.87,-0.11,9.74,-0.86,-0.82,-0.14,-0.01,-0.03,idle
10.36,-1.25,-0.84,2.18,-0.31,-0.01,9.78,-1.62,-1.80,0.80,-0.14,-0.34,idle
9.34,0.10,0.33,-0.57,-0.04,0.20,9.82,-1.75,-0.66,-0.20,-0.07,0.12,idle
9.28,-0.77,3.76,-0.08,0.04,-0.01,9.59,-2.90,-0.40,0.10,-0.06,0.02,idle
10.31,0.56,-0.09,-0.07,0.04,0.06,9.44,-3.18,-1.33,0.15,-0.08,-0.05,idle
10.07,0.25,0.68,-0.92,-0.08,0.07,10.33,-1.03,-0.54,-1.30,0.18,-0.33,idle
8.39,-2.66,2.36,0.46,-0.52,0.18,7.71,-4.78,-0.50,1.70,-0.68,-0.36,idle
10.64,-2.45,0.62,-0.01,0.17,0.08,9.62,-0.26,-0.96,0.05,0.13,-0.08,idle
9.31,-3.80,-0.11,0.06,0.10,0.37,9.65,-1.31,-0.39,0.03,-0.03,-0.01,idle
10.44,-0.82,0.50,0.15,-0.11,0.05,9.73,-0.97,-1.26,0.50,-0.14,-0.04,idle
10.03,1.28,-4.20,-0.01,-0.29,-0.14,9.52,-0.28,-2.11,-0.08,-0.31,0.27,idle
10.27,-1.41,0.40,0.07,-0.01,-0.01,9.67,-3.18,-0.36,-0.26,-0.06,0.14,idle
9.95,-1.60,1.05,-0.22,0.11,0.01,9.76,-0.65,-0.90,0.08,-0.06,0.01,idle
10.37,-0.97,1.19,-0.10,0.04,0.11,8.88,-1.99,4.34,0.06,0.04,0.05,idle
10.10,-2.42,0.88,0.72,-0.11,0.04,9.60,-3.45,-0.92,0.21,-0.20,0.09,idle
9.98,-2.25,0.07,0.71,0.21,0.10,9.55,-0.56,-1.50,1.22,-0.69,0.18,idle
10.09,-2.22,0.45,-0.01,0.02,0.08,9.21,-2.12,-0.98,0.29,0.22,0.02,idle
9.11,-0.72,4.02,-0.19,0.19,-0.01,9.36,-3.20,-1.85,0.06,-0.12,0.03,idle
9.84,0.28,1.18,0.11,-0.09,-0.02,9.47,-1.61,-2.86,-0.24,-0.10,0.05,idle
10.38,-0.17,2.03,0.09,0.24,0.09,8.73,1.94,-6.14,-1.04,0.34,0.30,idle
10.35,-1.93,0.61,-0.41,0.05,-0.44,11.07,-3.28,-0.50,-0.30,-0.10,-0.08,idle
10.06,0.30,0.57,0.21,-0.07,0.12,9.59,-3.08,-1.32,0.03,-0.03,-0.12,idle
10.23,-1.84,0.34,-0.28,-0.00,-0.04,9.77,-3.03,-0.44,-0.15,-0.02,0.07,idle
10.16,-1.75,1.42,-1.01,-0.01,-0.23,9.96,0.05,-1.04,-1.05,0.06,0.27,idle
10.24,-0.67,-0.13,-0.10,0.06,0.01,1.86,-9.69,-1.80,-0.00,-0.08,0.01,idle
10.01,-0.20,-0.79,0.97,-0.09,-0.03,9.84,-1.86,-0.28,0.83,-0.12,-0.27,idle
10.19,-0.87,-0.91,-0.10,0.02,-0.02,9.71,-1.87,-0.87,0.00,-0.08,0.06,idle
11.39,-2.08,0.66,-0.27,0.04,-0.13,9.75,0.26,-2.67,0.13,0.02,0.20,idle
9.88,-0.84,-0.35,0.01,0.04,-0.01,9.47,-3.06,-1.38,0.08,-0.08,0.00,idle
9.08,-1.24,3.27,-0.26,-0.83,-0.11,9.85,-1.13,-0.77,0.04,-0.04,-0.10,idle
9.43,-3.44,2.18,0.54,-0.36,-0.03,8.89,-1.97,-1.50,1.39,-0.82,-0.52,idle
9.98,0.20,0.51,0.18,-0.07,-0.11,9.57,-1.02,-2.39,-0.16,-0.09,-0.03,idle
8.96,-0.64,4.10,-0.29,0.09,-0.01,9.42,-2.75,-1.18,-0.54,0.09,0.01,idle
10.17,-0.91,-0.14,0.08,-0.01,0.01,9.79,-0.14,-1.36,0.16,-0.06,0.04,idle
10.24,-1.53,-0.30,-1.46,0.19,-0.09,9.79,-1.12,-1.00,-1.26,0.23,0.34,idle
10.47,-0.88,0.92,0.84,-0.15,-0.02,8.56,-4.34,2.92,0.21,0.35,-0.22,idle
10.17,-1.02,0.10,-0.12,0.00,-0.05,9.83,-0.93,-1.20,0.23,-0.13,-0.05,idle
8.91,-5.02,0.01,-0.14,0.08,0.03,9.73,-0.90,-0.12,-0.01,0.01,0.03,idle
9.93,-0.17,0.22,-0.27,0.05,-0.09,8.87,-5.15,-2.07,-0.33,-0.19,0.28,idle
10.60,0.82,-0.33,-0.66,0.20,-0.50,7.19,-3.10,-2.23,-1.74,0.13,0.79,idle
9.30,-0.27,3.95,-0.10,0.03,-0.00,8.99,-3.60,-2.42,0.09,-0.05,0.00,idle
10.09,0.12,0.73,-0.29,0.02,0.24,9.60,-3.61,-0.17,-0.08,-0.10,-0.02,idle
9.92,-1.58,1.50,0.21,0.03,-0.04,9.87,-2.93,-1.30,0.75,-0.22,-0.07,idle
10.00,-0.59,-0.24,-0.47,0.05,0.06,9.94,0.73,-1.70,-0.17,-0.03,0.06,idle
10.36,-1.37,-0.79,-1.08,0.07,-0.06,9.80,-1.16,-1.48,-0.33,-0.02,0.19,idle
9.76,-2.91,0.91,-0.66,0.16,-0.36,9.82,-2.33,0.14,0.08,-0.36,0.00,idle
9.73,-1.92,-0.40,-1.57,0.16,-0.01,9.75,-0.92,-1.48,-1.09,0.04,0.33,idle
10.44,0.50,-0.91,0.21,-0.04,0.07,8.03,-6.20,-1.15,0.56,-0.49,0.22,idle
10.26,-1.40,1.00,-0.79,0.23,0.10,10.31,-1.03,-0.31,-0.19,-0.01,0.28,idle
4.72,-1.66,8.86,0.00,0.33,0.09,7.24,-6.49,-2.26,-0.11,-0.16,0.19,idle
10.34,-0.60,0.32,-0.10,0.10,0.01,9.83,-0.88,-0.58,0.19,-0.10,-0.09,idle
9.89,-0.24,-0.12,-0.15,0.06,-0.09,9.58,-1.43,-1.11,-0.04,-0.10,0.03,idle
9.77,-1.52,0.94,-0.25,0.12,-0.09,10.15,-0.80,-0.61,-0.30,-0.25,-0.08,idle
9.81,-1.65,0.93,-0.07,0.04,0.27,8.61,-5.06,0.27,0.38,-0.06,0.24,idle
8.43,-1.48,4.94,-0.06,0.18,0.01,10.09,-1.32,-1.09,0.07,-0.02,-0.09,idle
9.90,-0.99,0.21,-0.94,0.10,-0.03,9.87,-0.03,-1.00,-0.43,-0.06,0.21,idle
5.10,-1.40,8.29,0.14,0.45,0.04,7.37,-6.29,-1.45,-0.09,-0.11,0.14,idle
7.26,8.65,0.26,0.23,0.11,-0.59,10.26,0.14,-1.06,0.62,-0.29,-0.10,idle
10.88,-2.07,3.92,0.46,-0.31,0.03,8.92,-6.01,-0.96,0.10,-0.01,-0.22,idle
9.99,-1.85,-0.53,1.89,-0.31,0.17,9.70,-2.15,-1.41,0.65,-0.24,-0.35,idle
11.09,0.25,-0.77,-0.15,-0.20,-0.09,10.17,-1.32,0.04,0.12,-0.09,0.10,idle
9.34,-1.26,3.89,-0.10,0.14,0.12,9.01,-1.63,-0.71,1.20,-0.44,-1.34,idle
10.06,0.21,-2.60,-0.17,0.65,0.10,9.71,-1.27,-1.01,0.08,-0.12,0.08,idle
11.64,0.68,1.62,0.37,0.01,-0.63,9.05,0.81,0.79,1.00,-0.13,-0.46,idle
10.01,-1.00,-0.46,1.11,-0.12,-0.07,9.76,-1.15,-1.98,0.59,-0.13,-0.19,idle
9.12,-1.35,1.29,0.27,-0.03,-0.19,10.25,2.41,-0.44,2.23,0.01,-0.83,idle
10.07,-0.28,3.00,0.96,0.39,0.44,10.42,-3.73,-0.84,-0.03,-0.12,0.53,idle
10.36,-1.08,0.05,0.13,0.53,0.02,1.84,-7.00,-0.67,0.00,-0.20,0.02,idle
10.21,-0.60,-0.28,-0.10,0.04,-0.00,1.86,-9.70,-1.68,0.02,-0.06,0.01,idle
9.29,-0.64,0.15,-0.01,0.29,0.10,9.19,-1.67,-1.01,0.22,-0.14,-0.80,idle
9.32,-0.30,3.85,0.01,0.04,0.01,9.05,-3.78,-2.38,-0.00,-0.11,-0.01,idle
8.12,-1.28,5.31,-0.12,-0.33,-0.07,9.78,-0.62,-0.86,-0.04,-0.06,-0.02,idle
10.00,-0.74,-0.39,0.02,0.03,-0.00,9.43,-2.95,-1.16,0.00,-0.07,0.02,idle
10.02,1.24,-0.66,-0.46,0.17,0.67,10.00,-1.03,-0.36,0.07,-0.23,-0.19,idle
9.52,-3.45,2.05,0.87,-0.32,-0.18,9.67,-1.62,-1.25,0.35,-0.68,-0.42,idle
9.27,-0.95,3.63,-0.06,0.04,-0.02,9.52,-3.04,-0.39,0.02,-0.08,0.02,idle
10.28,-0.53,0.04,-0.11,0.02,0.03,9.88,-0.07,-1.80,0.15,-0.12,0.04,idle
9.25,0.09,-0.05,-0.07,-0.16,-0.26,7.92,-4.54,-1.67,-0.56,0.06,-0.06,idle
10.12,0.65,-0.09,0.31,-0.05,0.03,9.40,-0.39,-3.68,0.67,-0.22,-0.08,idle
11.32,0.92,0.28,0.56,-0.06,0.04,9.96,-0.94,-2.09,0.52,-0.12,-0.13,idle
10.07,0.44,-0.26,-0.13,0.06,0.11,9.66,-1.17,-0.04,0.07,-0.09,-0.02,idle
9.97,-1.80,1.31,-0.81,0.00,-0.17,9.84,-0.67,-1.05,-0.62,0.00,0.28,idle
9.34,-0.85,3.69,-0.10,0.04,-0.01,9.55,-2.94,-0.39,0.01,-0.06,0.02,idle
8.50,-1.39,4.94,-0.07,0.13,-0.01,9.82,-0.54,-1.14,0.01,-0.03,0.00,idle
9.30,-4.02,1.35,0.19,0.00,-0.36,9.62,-0.53,-1.23,0.08,-0.10,0.01,idle
9.94,0.25,0.28,0.22,0.28,0.05,10.32,-3.43,-1.79,-0.64,-0.16,-0.87,idle
9.22,-0.65,4.26,-0.13,0.04,-0.06,9.48,-3.75,-2.08,-0.01,0.04,0.40,idle
9.32,-0.92,0.08,0.03,0.24,0.03,9.34,-2.33,-0.60,0.28,-0.18,-0.76,idle
10.12,0.41,0.65,0.02,-0.05,0.01,9.44,-3.91,-0.11,0.08,-0.01,0.01,idle
9.10,-4.48,-0.18,-0.06,0.03,0.27,9.68,-0.30,-0.68,0.21,-0.02,0.02,idle
9.29,-0.72,3.97,-0.10,0.00,-0.07,8.57,-5.12,-2.61,-0.24,-0.04,0.38,idle
10.06,-0.19,0.76,-0.59,0.44,-0.14,9.29,-2.50,0.19,-0.51,-0.12,-0.17,idle
8.84,0.45,1.96,-1.01,0.17,0.17,9.31,-3.13,-2.54,0.07,0.27,0.50,idle
9.23,-0.84,3.65,-0.07,0.04,0.01,9.49,-3.06,-0.43,0.02,-0.07,0.01,idle
9.28,-3.00,1.15,0.95,-0.10,0.16,9.06,1.08,-0.83,1.43,-0.18,-0.50,idle
8.60,-1.35,5.02,-0.08,0.07,0.05,9.98,-0.99,-0.88,-0.01,-0.05,-0.00,idle
10.32,-1.21,0.36,-0.16,-0.07,0.03,10.01,-1.52,-0.69,-0.09,-0.11,0.02,idle
10.11,0.02,0.87,-0.09,0.06,-0.03,9.36,-3.50,-0.58,0.07,-0.07,0.02,idle
10.14,0.62,0.83,-0.14,0.04,0.10,9.16,-3.64,-0.07,0.05,-0.08,0.02,idle
9.47,-0.61,3.54,-0.02,0.05,0.03,9.48,-3.79,-0.17,0.10,-0.05,0.01,idle
10.34,-1.25,-0.26,-0.10,0.06,0.00,9.90,-0.62,-1.45,-0.04,-0.07,0.03,idle
10.09,-0.17,1.09,-0.07,0.04,0.00,9.40,-3.14,-0.45,0.12,-0.09,0.02,idle
9.95,-1.52,1.08,-0.10,0.04,0.00,9.93,-0.74,-0.97,0.07,-0.07,0.01,idle
10.15,-0.39,-2.50,-0.19,-0.27,-0.08,10.06,-0.74,-0.92,-0.04,-0.05,0.14,idle
9.49,-1.14,0.74,-0.18,0.28,0.02,9.80,-1.40,-0.51,-0.06,-0.04,-0.08,idle
9.75,-1.07,0.73,-0.45,0.29,0.10,9.35,-3.76,-0.40,0.35,-0.07,-0.35,idle
9.90,-0.28,-1.76,-0.25,-0.39,-0.13,8.53,-2.11,0.83,-0.01,0.05,-0.02,idle
10.15,-1.23,-0.10,-0.23,-0.08,-0.06,9.82,-1.13,-0.96,-0.02,-0.04,0.12,idle
10.26,-0.90,0.08,-0.11,0.04,0.03,9.98,-1.17,-0.76,0.05,-0.08,-0.02,idle
10.15,-0.98,0.40,-0.17,0.01,-0.01,9.84,-1.26,-0.39,0.13,-0.07,0.05,idle
10.87,-2.05,1.24,-0.27,0.08,-0.06,9.46,-1.89,-1.99,-0.21,-0.03,0.34,idle
9.67,0.35,-3.96,-0.02,0.03,-0.03,9.90,-1.53,-0.86,0.09,-0.09,-0.00,idle
8.07,-1.20,5.69,-0.14,-0.20,-0.03,9.91,-0.51,-0.88,-0.02,-0.07,-0.06,idle
9.11,-4.55,0.00,-0.11,0.04,-0.29,9.78,-1.08,-0.31,-0.16,-0.08,0.03,idle
10.30,-1.04,-0.41,-0.09,0.10,0.02,9.84,-1.70,-0.87,0.10,-0.07,-0.01,idle
10.28,-0.84,-0.76,-0.02,0.18,0.00,9.78,-3.32,-1.15,0.34,-0.18,-0.47,idle
10.16,0.19,0.92,-0.51,0.30,0.24,9.92,-0.75,-2.73,-0.08,-0.05,-0.00,idle
10.23,0.72,-0.47,-1.01,0.18,-0.39,8.96,-3.35,-1.84,-0.76,0.05,0.09,idle
8.26,0.96,0.30,0.02,-0.05,-0.11,9.12,-1.25,-2.90,-0.33,-0.13,0.20,idle
9.67,-1.21,1.03,-0.14,0.07,-0.12,9.64,-1.67,-0.65,0.01,-0.05,0.03,idle
9.51,-0.83,3.70,-0.24,0.12,0.01,9.74,-1.94,-0.72,-0.32,0.10,0.05,idle
10.65,-1.00,0.03,-0.37,0.04,-0.02,10.49,-1.20,0.13,-0.51,-0.16,0.12,idle
9.90,-0.36,1.89,-0.36,-0.10,-0.10,10.06,-0.42,-2.56,-0.54,0.01,-0.04,idle
10.13,-0.83,-0.66,-0.08,0.06,0.01,9.73,-2.13,-0.60,0.02,-0.05,0.00,idle
10.15,-0.61,-0.22,-0.09,0.05,-0.00,1.83,-9.73,-1.84,0.04,-0.06,0.02,idle
10.21,-0.40,0.58,-0.31,-0.08,-0.21,9.87,-1.30,-0.75,0.04,-0.06,-0.00,idle
10.25,-0.70,-0.26,-0.08,0.05,-0.00,1.81,-9.66,-1.85,0.01,-0.08,0.01,idle
7.22,-1.87,7.99,-0.22,0.33,0.02,8.55,-5.88,-2.39,-0.35,-0.11,0.66,idle
10.09,-0.53,-0.34,-0.06,0.10,-0.01,2.04,-9.65,-1.55,0.10,0.00,0.04,idle
10.00,-0.39,-0.38,-1.23,0.14,0.05,9.97,0.39,-1.42,-0.46,0.02,0.09,idle
9.99,-1.09,0.55,0.43,-0.01,-0.08,9.79,-2.02,-0.35,-0.11,-0.04,0.07,idle
9.48,-2.88,0.11,0.16,-0.17,-0.84,9.25,-1.96,-0.73,0.13,-0.15,0.31,idle
9.94,-1.48,1.13,-0.04,0.01,-0.01,9.82,-0.64,-0.94,0.02,-0.02,0.01,idle
9.89,-0.51,-1.12,-0.22,-0.20,-0.08,9.92,-1.32,-0.97,-0.02,-0.04,-0.04,idle
10.33,-1.03,-0.62,-0.17,-0.10,-0.05,9.85,-1.25,-0.98,0.01,-0.02,0.11,idle
10.23,-1.53,0.28,0.08,0.15,0.08,9.10,-3.20,0.57,0.60,-0.04,-0.32,idle
9.93,-0.70,-0.61,-0.07,-0.01,-0.00,9.42,-3.65,-0.87,-0.11,-0.06,0.10,idle
9.79,-1.93,-0.07,0.37,-0.20,-0.81,10.27,-2.24,-0.21,0.41,-0.20,0.19,idle
10.25,-2.37,0.46,-0.13,0.09,0.03,9.85,-1.61,-0.62,-0.33,-0.01,0.03,idle
10.07,-0.89,-0.56,-0.09,0.04,-0.00,9.68,-2.05,-0.73,0.02,-0.07,0.02,idle
10.11,-0.63,-0.18,1.28,0.05,0.25,9.21,-3.57,-0.83,1.27,-0.58,-0.37,idle
9.73,-0.21,-1.36,-0.32,0.68,0.19,9.73,-1.76,-0.73,-0.02,-0.05,0.10,idle
10.31,0.16,0.26,0.57,0.07,0.15,9.54,-4.12,-0.36,0.53,-0.25,-0.13,idle
10.62,-1.24,0.68,-0.50,0.25,-0.07,8.37,-4.69,-0.51,-0.03,-0.11,-0.31,idle
9.45,0.56,-4.82,-0.07,0.07,0.02,9.53,-3.09,-0.76,0.06,-0.08,-0.00,idle
9.91,-1.05,2.25,-0.80,-0.38,-0.21,9.74,-0.78,-0.69,-0.03,-0.10,0.09,idle
10.17,-1.47,0.38,-0.12,0.08,-0.00,9.90,-0.51,-1.27,0.05,-0.10,0.03,idle
10.26,-1.54,1.33,-0.05,0.54,0.05,9.55,-1.06,-0.81,0.02,-0.05,-0.11,idle
9.47,-0.30,3.74,0.35,-0.21,-0.14,9.87,-3.26,-1.42,2.04,-0.04,0.26,idle
10.20,0.59,0.00,-0.07,0.03,-0.00,9.43,-2.88,-1.50,-0.15,-0.04,-0.00,idle
9.67,-0.46,3.34,-0.10,-0.01,0.10,9.39,-2.47,-2.71,-0.61,0.05,0.09,idle
9.95,-1.89,-0.04,0.11,0.01,-0.02,9.64,-0.54,-1.03,0.10,-0.10,0.02,idle
10.04,-2.01,0.10,-0.06,-0.06,0.15,9.63,-1.42,-0.72,0.24,-0.17,0.49,idle
10.12,-1.27,1.10,0.05,0.04,0.10,9.93,-1.43,-0.55,-0.10,-0.06,0.04,idle
9.97,-1.58,0.37,-0.18,0.07,-0.02,9.92,-0.75,-1.09,0.06,-0.09,-0.04,idle
10.19,-0.49,-1.86,-0.21,-0.41,-0.11,9.83,-1.11,-0.63,0.07,-0.04,0.00,idle
10.38,-0.95,1.04,-0.64,-0.01,-0.28,9.59,-1.09,-1.46,-0.63,-0.10,0.11,idle
11.37,2.28,-0.34,0.14,-0.31,-0.14,8.41,-4.24,-1.64,0.42,0.14,-0.50,idle
10.13,-0.70,-0.41,-0.14,0.05,-0.00,9.39,-3.49,-0.73,0.04,-0.03,0.02,idle
10.91,-4.51,0.00,-0.65,-0.40,0.14,7.88,-5.02,5.62,1.42,-0.61,-0.19,idle
9.98,-1.12,2.17,-0.10,0.03,0.05,9.48,-1.45,-2.09,-0.14,-0.07,-0.11,idle
9.51,0.96,-0.59,-1.39,0.09,0.34,8.79,-0.66,-2.66,-0.97,0.38,-0.33,idle
10.35,-0.41,-0.59,-1.16,0.20,-0.04,9.73,-0.54,-1.31,-0.39,0.01,0.14,idle
9.30,-0.79,3.66,-0.09,0.04,-0.00,9.54,-2.98,-0.44,0.01,-0.05,0.01,idle
10.61,0.28,0.15,-0.57,0.04,-0.12,7.97,-11.30,2.36,-1.38,0.61,0.12,idle
9.32,0.51,0.12,-0.34,0.04,0.11,7.08,-2.23,-3.18,0.17,-0.14,0.77,idle
10.13,-2.45,0.62,0.35,0.20,-0.00,9.07,-2.65,-0.30,0.29,-0.11,-0.44,idle
10.09,-0.57,0.37,0.90,-0.08,0.09,9.93,-0.52,-0.18,0.78,-0.05,-0.18,idle
9.56,-1.37,3.28,1.42,-0.21,-0.18,10.15,-5.30,-1.47,1.37,-0.05,-0.50,idle
9.77,-1.05,0.74,0.45,0.05,-0.05,9.67,-0.51,-1.58,0.26,-0.03,-0.08,idle
8.66,-2.14,0.91,-0.03,-0.03,0.09,9.27,-1.04,2.38,-0.26,0.38,0.01,idle
10.07,-0.79,-0.54,-0.06,-0.01,-0.00,9.22,-3.53,-0.79,0.05,-0.05,0.08,idle
10.19,-3.51,0.39,-0.81,0.17,-0.33,8.33,-3.51,0.82,-1.95,-0.86,0.13,idle
10.88,0.32,1.12,-0.03,0.34,0.18,9.30,-5.52,-1.30,-0.35,-0.15,-0.76,idle
10.36,-0.15,-0.86,-0.19,-0.30,-0.04,9.73,-2.53,0.81,-0.46,-0.03,0.14,idle
9.30,-0.87,3.67,0.03,0.05,0.03,9.47,-3.29,-0.35,0.13,-0.09,0.01,idle
9.86,1.07,-0.84,-0.00,0.03,-0.80,9.68,-2.31,-0.05,0.22,-0.01,0.21,idle
10.20,0.16,0.80,-0.12,-0.06,-0.07,9.33,-4.19,-0.25,-0.09,0.09,0.10,idle
10.12,-0.69,0.14,0.02,0.09,0.03,9.54,-4.23,-1.55,0.12,-0.07,-0.19,idle
9.59,-1.41,3.33,-0.07,0.34,-0.00,9.87,-0.66,-0.51,0.04,-0.08,-0.04,idle
10.37,-1.09,1.24,-1.10,0.07,-0.25,9.71,-2.35,-1.21,-1.11,0.37,0.41,idle
9.37,-0.60,3.81,-0.19,0.04,-0.02,8.79,-2.25,-3.13,-0.22,0.01,0.05,idle
9.21,0.69,-4.14,0.07,0.02,-0.06,9.58,-3.31,-0.30,0.07,-0.10,0.03,idle
10.18,-0.51,0.84,-0.52,-0.00,-0.05,9.95,0.45,-1.00,-0.35,-0.05,0.10,idle
10.15,-0.22,1.00,-0.50,0.00,0.04,9.77,-3.07,0.54,0.10,0.05,0.02,idle
10.12,-1.13,0.13,-0.08,0.01,-0.01,9.86,-0.64,-1.38,0.03,-0.07,0.04,idle
10.34,-2.17,0.40,1.32,0.03,0.15,10.01,-0.43,-2.63,3.38,-0.84,-0.23,idle
10.04,0.09,3.33,0.07,-0.01,0.29,8.47,-10.04,-1.20,0.83,-0.40,1.01,idle
10.58,-1.07,0.86,-0.12,-0.02,0.09,8.57,-2.91,4.19,0.26,0.09,-0.05,idle
9.47,-0.62,2.91,-0.11,0.37,0.03,9.52,-3.28,-1.01,0.16,-0.06,0.02,idle
10.07,-0.71,2.55,-0.17,0.34,-0.01,9.37,-4.34,-1.90,1.20,-0.26,-0.08,idle
10.45,-1.15,0.81,-1.35,0.16,-0.24,9.86,-3.78,-0.13,0.56,-0.26,-0.25,idle
10.19,-1.02,-0.72,-0.15,0.03,-0.00,9.84,-1.68,-0.48,-0.07,-0.02,0.06,idle
10.39,-0.86,0.16,0.07,-0.04,0.09,10.04,-0.14,-1.03,0.48,-0.07,-0.00,idle
10.13,0.31,1.36,-0.51,0.06,-0.29,9.41,-1.53,-3.66,-0.42,-0.13,0.13,idle
10.64,0.02,0.67,1.16,-0.13,0.18,8.36,3.22,-6.05,-0.14,-0.45,-0.45,idle
9.13,-0.73,3.86,-0.34,0.02,-0.03,9.63,-2.03,-0.65,-0.26,0.01,0.04,idle
10.22,-1.16,0.51,-0.22,0.00,0.02,9.74,-1.12,-1.00,0.09,-0.06,0.02,idle
9.56,1.41,0.61,-1.05,0.01,-0.15,9.60,-2.38,-2.04,-0.66,0.03,0.13,idle
10.17,-0.73,-0.14,0.10,0.00,0.02,9.87,0.21,-1.90,0.08,-0.07,-0.00,idle
9.73,-2.73,-0.01,0.43,0.23,0.19,9.66,-2.75,-1.97,1.27,-0.48,0.47,idle
10.20,0.07,-0.23,0.02,0.33,0.15,9.84,-1.32,0.70,0.06,-0.03,-0.04,idle
10.13,-0.22,0.98,-0.10,0.01,-0.01,9.40,-3.46,-0.43,0.02,-0.08,0.08,idle
10.07,-1.19,0.84,-0.21,0.07,0.02,9.94,-0.37,-1.34,-0.11,-0.07,-0.03,idle
10.22,-0.67,-0.17,-0.09,0.05,0.01,1.89,-9.67,-1.77,0.03,-0.07,0.01,idle
10.66,-3.11,0.73,-0.68,-0.08,0.10,8.63,-4.03,1.41,-0.70,0.51,1.24,idle
10.10,-0.61,-0.28,-0.10,0.07,-0.00,1.68,-9.26,-1.92,-0.01,-0.01,0.02,idle
10.20,-0.52,1.40,-0.00,0.06,-0.02,9.57,-4.25,-0.06,-0.04,-0.08,0.05,idle
10.08,-0.82,-0.43,-0.09,0.00,0.01,9.28,-3.56,-1.17,-0.08,-0.07,0.11,idle
9.24,-4.23,-0.02,0.02,-0.04,-0.51,9.34,-1.60,-0.91,0.05,-0.08,0.02,idle
8.69,-1.91,4.67,-0.58,0.11,-0.10,9.97,-2.93,-0.98,0.68,0.11,0.32,idle
10.09,-1.36,-0.20,1.07,-0.09,-0.04,9.43,-2.84,-0.74,0.25,-0.06,-0.04,idle
9.80,-1.65,1.97,0.45,0.09,0.00,7.61,-6.85,-1.42,-0.11,-0.33,-0.21,idle
10.31,-0.13,-0.79,-0.44,0.09,-0.02,9.65,-0.46,-1.87,0.06,-0.01,0.06,idle
10.83,-2.76,1.87,0.14,0.12,0.29,9.48,-4.19,-1.57,-0.36,0.28,0.72,idle
10.16,0.40,-0.45,0.99,0.03,-0.03,10.12,0.18,-1.29,0.61,-0.07,-0.19,idle
10.69,-1.49,-0.35,-0.00,0.09,0.09,10.02,-1.56,-1.16,-0.30,-0.01,0.09,idle
9.69,3.40,-0.41,-0.11,0.12,-0.23,9.45,-1.68,0.54,0.01,0.00,0.08,idle
8.03,0.65,2.06,0.82,-0.68,0.19,8.22,-5.02,-1.00,0.66,0.09,-0.86,idle
9.84,-1.04,0.94,0.54,0.15,0.28,9.06,-2.34,-3.22,-0.33,-0.09,-0.05,idle
9.33,-0.84,3.67,-0.12,0.04,-0.03,9.39,-3.25,-0.53,-0.13,-0.03,0.06,idle
10.08,-0.45,-0.02,-0.40,0.10,0.14,9.39,-3.06,-1.56,-0.19,-0.17,0.01,idle
10.93,-0.40,-0.35,-0.50,0.08,0.17,9.26,-5.10,-0.11,1.07,0.10,-0.19,idle
10.04,-1.13,0.14,-0.09,0.03,-0.00,9.93,-0.43,-1.48,-0.02,-0.07,0.02,idle
9.14,0.38,-0.67,0.50,0.03,0.20,10.65,-0.22,-1.46,0.07,-0.01,1.05,idle
10.02,-1.61,1.53,0.17,0.06,-0.20,8.78,-2.39,-1.02,0.39,-0.17,-0.26,idle
9.81,-0.99,1.13,-0.11,0.00,-0.02,9.90,-1.56,-0.58,-0.07,-0.06,0.06,idle
9.75,0.92,-0.25,-0.02,-0.02,0.26,9.69,-2.16,-2.15,0.35,-0.20,0.07,idle
9.10,-1.27,4.27,0.05,0.49,0.04,10.01,-0.32,-0.97,0.07,-0.05,0.07,idle
10.24,-0.16,0.14,0.79,0.10,0.25,9.11,-4.02,-0.53,0.64,-0.45,-0.19,idle
9.17,1.23,0.97,-1.00,0.43,0.01,7.63,-3.07,0.71,-0.35,-0.63,0.67,idle
4.30,-1.18,8.62,-0.10,0.10,0.01,6.99,-6.96,-1.88,0.09,-0.10,0.01,idle
9.04,-1.54,3.75,-0.35,-0.34,-0.16,9.91,-0.84,-0.80,-0.24,-0.06,0.06,idle
9.99,-1.52,0.37,0.26,0.04,-0.24,8.53,-1.41,-1.25,0.62,-0.15,-0.46,idle
9.76,-3.44,0.59,-1.09,0.24,0.25,8.95,-0.50,1.74,-0.91,0.31,0.34,idle
7.94,-1.67,4.08,-0.79,-1.38,-0.33,8.55,-3.30,-1.47,-0.29,0.26,-0.76,idle
10.08,0.84,-0.39,-0.14,0.12,-0.02,9.62,-3.59,-1.65,-0.52,0.03,0.01,idle
10.34,-0.40,0.24,0.10,0.02,-0.07,9.87,-0.11,-1.82,0.04,-0.04,0.06,idle
9.20,-0.70,4.09,-0.16,0.02,-0.07,8.18,-3.82,-2.57,-0.68,-0.12,0.00,idle
10.16,-0.69,-0.17,-0.09,0.06,0.00,1.87,-9.70,-1.83,0.04,-0.07,0.01,idle
10.93,-1.57,0.76,-0.09,0.07,-0.03,9.43,-1.77,-1.13,0.82,-0.07,-0.01,idle
